"id","item","resp","cov_ideology","cov_party_id","cov_age_band","cov_gender"
2160,IMM_3,4,6,3,60-69,Male
2160,IMM_9,2,6,3,60-69,Male
2160,IMM_7,0,6,3,60-69,Male
2160,IMM_1,0,6,3,60-69,Male
2160,IMM_2,0,6,3,60-69,Male
2160,IMM_4,1,6,3,60-69,Male
2166,IMM_4,1,6,7,50-59,Male
2166,IMM_5,3,6,7,50-59,Male
2166,IMM_10,1,6,7,50-59,Male
2166,IMM_9,3,6,7,50-59,Male
2166,IMM_6,0,6,7,50-59,Male
2166,IMM_7,2,6,7,50-59,Male
2166,IMM_1,4,6,7,50-59,Male
2166,IMM_2,1,6,7,50-59,Male
2166,IMM_8,1,6,7,50-59,Male
2166,IMM_3,0,6,7,50-59,Male
2167,IMM_5,2,6,7,50-59,Male
2167,IMM_6,1,6,7,50-59,Male
2167,IMM_9,2,6,7,50-59,Male
2167,IMM_8,4,6,7,50-59,Male
2167,IMM_4,2,6,7,50-59,Male
2167,IMM_3,0,6,7,50-59,Male
2167,IMM_2,1,6,7,50-59,Male
2167,IMM_7,2,6,7,50-59,Male
2167,IMM_10,1,6,7,50-59,Male
2167,IMM_1,4,6,7,50-59,Male
2176,IMM_2,1,6,7,30-39,Male
2176,IMM_3,0,6,7,30-39,Male
2176,IMM_9,4,6,7,30-39,Male
2176,IMM_4,1,6,7,30-39,Male
2176,IMM_7,4,6,7,30-39,Male
2176,IMM_6,3,6,7,30-39,Male
2176,IMM_8,1,6,7,30-39,Male
2176,IMM_10,3,6,7,30-39,Male
2176,IMM_5,3,6,7,30-39,Male
2176,IMM_1,4,6,7,30-39,Male
2194,IMM_3,4,6,1,30-39,Male
2194,IMM_2,4,6,1,30-39,Male
2194,IMM_7,1,6,1,30-39,Male
2194,IMM_10,4,6,1,30-39,Male
2194,IMM_8,2,6,1,30-39,Male
2194,IMM_4,3,6,1,30-39,Male
2194,IMM_5,3,6,1,30-39,Male
2194,IMM_1,1,6,1,30-39,Male
2194,IMM_9,3,6,1,30-39,Male
2194,IMM_6,3,6,1,30-39,Male
2195,IMM_8,2,6,5,70-79,Male
2195,IMM_3,1,6,5,70-79,Male
2195,IMM_10,2,6,5,70-79,Male
2195,IMM_7,3,6,5,70-79,Male
2195,IMM_4,2,6,5,70-79,Male
2195,IMM_6,1,6,5,70-79,Male
2195,IMM_1,3,6,5,70-79,Male
2195,IMM_2,3,6,5,70-79,Male
2195,IMM_5,3,6,5,70-79,Male
2195,IMM_9,3,6,5,70-79,Male
2204,IMM_2,1,6,6,30-39,Male
2204,IMM_3,3,6,6,30-39,Male
2204,IMM_1,3,6,6,30-39,Male
2204,IMM_6,2,6,6,30-39,Male
2204,IMM_10,3,6,6,30-39,Male
2204,IMM_8,3,6,6,30-39,Male
2204,IMM_5,1,6,6,30-39,Male
2204,IMM_9,3,6,6,30-39,Male
2204,IMM_4,3,6,6,30-39,Male
2204,IMM_7,2,6,6,30-39,Male
2210,IMM_5,3,6,1,30-39,Male
2210,IMM_2,1,6,1,30-39,Male
2210,IMM_6,1,6,1,30-39,Male
2210,IMM_3,4,6,1,30-39,Male
2210,IMM_9,3,6,1,30-39,Male
2210,IMM_4,3,6,1,30-39,Male
2210,IMM_1,3,6,1,30-39,Male
2210,IMM_10,3,6,1,30-39,Male
2210,IMM_7,2,6,1,30-39,Male
2210,IMM_8,2,6,1,30-39,Male
2212,IMM_5,4,6,6,40-49,Male
2212,IMM_6,3,6,6,40-49,Male
2212,IMM_8,0,6,6,40-49,Male
2212,IMM_4,3,6,6,40-49,Male
2212,IMM_9,2,6,6,40-49,Male
2212,IMM_3,0,6,6,40-49,Male
2212,IMM_2,0,6,6,40-49,Male
2212,IMM_7,4,6,6,40-49,Male
2212,IMM_1,4,6,6,40-49,Male
2212,IMM_10,0,6,6,40-49,Male
2225,IMM_2,3,6,7,60-69,Male
2225,IMM_6,0,6,7,60-69,Male
2225,IMM_5,4,6,7,60-69,Male
2225,IMM_10,0,6,7,60-69,Male
2225,IMM_4,0,6,7,60-69,Male
2225,IMM_1,4,6,7,60-69,Male
2225,IMM_3,0,6,7,60-69,Male
2225,IMM_9,3,6,7,60-69,Male
2225,IMM_7,4,6,7,60-69,Male
2225,IMM_8,3,6,7,60-69,Male
2229,IMM_8,3,6,6,60-69,Male
2229,IMM_7,2,6,6,60-69,Male
2229,IMM_1,3,6,6,60-69,Male
2229,IMM_10,1,6,6,60-69,Male
2229,IMM_5,3,6,6,60-69,Male
2229,IMM_6,1,6,6,60-69,Male
2229,IMM_3,0,6,6,60-69,Male
2229,IMM_4,0,6,6,60-69,Male
2229,IMM_2,2,6,6,60-69,Male
2229,IMM_9,2,6,6,60-69,Male
2246,IMM_1,3,6,6,60-69,Male
2246,IMM_6,4,6,6,60-69,Male
2246,IMM_10,2,6,6,60-69,Male
2246,IMM_9,3,6,6,60-69,Male
2246,IMM_8,3,6,6,60-69,Male
2246,IMM_2,3,6,6,60-69,Male
2246,IMM_7,1,6,6,60-69,Male
2246,IMM_3,2,6,6,60-69,Male
2246,IMM_5,2,6,6,60-69,Male
2246,IMM_4,1,6,6,60-69,Male
2249,IMM_4,0,6,7,30-39,Male
2249,IMM_8,4,6,7,30-39,Male
2249,IMM_10,0,6,7,30-39,Male
2249,IMM_1,4,6,7,30-39,Male
2249,IMM_2,0,6,7,30-39,Male
2249,IMM_5,0,6,7,30-39,Male
2249,IMM_3,0,6,7,30-39,Male
2249,IMM_7,4,6,7,30-39,Male
2249,IMM_9,0,6,7,30-39,Male
2249,IMM_6,0,6,7,30-39,Male
2255,IMM_5,2,6,6,50-59,Male
2255,IMM_9,1,6,6,50-59,Male
2255,IMM_8,1,6,6,50-59,Male
2255,IMM_10,1,6,6,50-59,Male
2255,IMM_1,3,6,6,50-59,Male
2255,IMM_2,1,6,6,50-59,Male
2255,IMM_3,2,6,6,50-59,Male
2255,IMM_4,1,6,6,50-59,Male
2255,IMM_7,2,6,6,50-59,Male
2255,IMM_6,1,6,6,50-59,Male
2256,IMM_10,3,6,6,60-69,Male
2256,IMM_8,4,6,6,60-69,Male
2256,IMM_3,4,6,6,60-69,Male
2256,IMM_6,3,6,6,60-69,Male
2256,IMM_5,0,6,6,60-69,Male
2256,IMM_9,2,6,6,60-69,Male
2256,IMM_7,1,6,6,60-69,Male
2256,IMM_4,1,6,6,60-69,Male
2256,IMM_2,2,6,6,60-69,Male
2256,IMM_1,1,6,6,60-69,Male
2270,IMM_10,4,6,7,60-69,Male
2270,IMM_8,3,6,7,60-69,Male
2270,IMM_2,1,6,7,60-69,Male
2270,IMM_5,4,6,7,60-69,Male
2270,IMM_7,1,6,7,60-69,Male
2270,IMM_3,0,6,7,60-69,Male
2270,IMM_6,0,6,7,60-69,Male
2270,IMM_9,4,6,7,60-69,Male
2270,IMM_4,0,6,7,60-69,Male
2270,IMM_1,1,6,7,60-69,Male
2271,IMM_8,2,6,5,50-59,Male
2271,IMM_5,3,6,5,50-59,Male
2271,IMM_6,1,6,5,50-59,Male
2271,IMM_3,0,6,5,50-59,Male
2271,IMM_10,1,6,5,50-59,Male
2271,IMM_2,2,6,5,50-59,Male
2271,IMM_1,4,6,5,50-59,Male
2271,IMM_4,1,6,5,50-59,Male
2271,IMM_9,1,6,5,50-59,Male
2271,IMM_7,3,6,5,50-59,Male
2274,IMM_3,1,6,6,50-59,Male
2274,IMM_8,0,6,6,50-59,Male
2274,IMM_2,1,6,6,50-59,Male
2274,IMM_1,3,6,6,50-59,Male
2274,IMM_6,1,6,6,50-59,Male
2274,IMM_5,4,6,6,50-59,Male
2274,IMM_9,4,6,6,50-59,Male
2274,IMM_4,3,6,6,50-59,Male
2274,IMM_7,2,6,6,50-59,Male
2274,IMM_10,1,6,6,50-59,Male
2277,IMM_9,3,6,7,70-79,Male
2277,IMM_7,1,6,7,70-79,Male
2277,IMM_3,0,6,7,70-79,Male
2277,IMM_6,3,6,7,70-79,Male
2277,IMM_5,4,6,7,70-79,Male
2277,IMM_4,3,6,7,70-79,Male
2277,IMM_10,3,6,7,70-79,Male
2277,IMM_2,3,6,7,70-79,Male
2277,IMM_8,3,6,7,70-79,Male
2277,IMM_1,1,6,7,70-79,Male
2278,IMM_8,4,6,6,70-79,Male
2278,IMM_10,4,6,6,70-79,Male
2278,IMM_2,3,6,6,70-79,Male
2278,IMM_4,0,6,6,70-79,Male
2278,IMM_3,0,6,6,70-79,Male
2278,IMM_6,3,6,6,70-79,Male
2278,IMM_7,2,6,6,70-79,Male
2278,IMM_1,3,6,6,70-79,Male
2278,IMM_5,3,6,6,70-79,Male
2278,IMM_9,3,6,6,70-79,Male
2282,IMM_1,3,6,5,60-69,Male
2282,IMM_9,1,6,5,60-69,Male
2282,IMM_5,2,6,5,60-69,Male
2282,IMM_10,2,6,5,60-69,Male
2282,IMM_2,4,6,5,60-69,Male
2282,IMM_8,3,6,5,60-69,Male
2282,IMM_3,0,6,5,60-69,Male
2282,IMM_7,2,6,5,60-69,Male
2282,IMM_6,3,6,5,60-69,Male
2282,IMM_4,2,6,5,60-69,Male
2283,IMM_3,0,6,6,60-69,Male
2283,IMM_4,0,6,6,60-69,Male
2283,IMM_8,1,6,6,60-69,Male
2283,IMM_2,0,6,6,60-69,Male
2283,IMM_9,3,6,6,60-69,Male
2283,IMM_5,4,6,6,60-69,Male
2283,IMM_10,1,6,6,60-69,Male
2283,IMM_7,2,6,6,60-69,Male
2283,IMM_1,4,6,6,60-69,Male
2283,IMM_6,3,6,6,60-69,Male
2290,IMM_3,0,6,1,80+,Male
2290,IMM_1,4,6,1,80+,Male
2290,IMM_8,1,6,1,80+,Male
2290,IMM_5,2,6,1,80+,Male
2290,IMM_2,4,6,1,80+,Male
2290,IMM_6,1,6,1,80+,Male
2290,IMM_7,0,6,1,80+,Male
2290,IMM_4,0,6,1,80+,Male
2290,IMM_10,1,6,1,80+,Male
2290,IMM_9,3,6,1,80+,Male
2291,IMM_2,2,6,6,60-69,Male
2291,IMM_1,3,6,6,60-69,Male
2291,IMM_9,1,6,6,60-69,Male
2291,IMM_5,3,6,6,60-69,Male
2291,IMM_3,0,6,6,60-69,Male
2291,IMM_8,3,6,6,60-69,Male
2291,IMM_7,3,6,6,60-69,Male
2291,IMM_10,1,6,6,60-69,Male
2291,IMM_4,3,6,6,60-69,Male
2296,IMM_4,1,6,6,50-59,Male
2296,IMM_8,3,6,6,50-59,Male
2296,IMM_6,3,6,6,50-59,Male
2296,IMM_10,3,6,6,50-59,Male
2296,IMM_5,1,6,6,50-59,Male
2296,IMM_2,3,6,6,50-59,Male
2296,IMM_9,2,6,6,50-59,Male
2296,IMM_1,3,6,6,50-59,Male
2296,IMM_3,1,6,6,50-59,Male
2296,IMM_7,1,6,6,50-59,Male
2306,IMM_1,4,6,7,60-69,Male
2306,IMM_9,3,6,7,60-69,Male
2306,IMM_7,2,6,7,60-69,Male
2306,IMM_6,1,6,7,60-69,Male
2306,IMM_10,1,6,7,60-69,Male
2306,IMM_4,0,6,7,60-69,Male
2306,IMM_8,0,6,7,60-69,Male
2306,IMM_2,0,6,7,60-69,Male
2306,IMM_3,0,6,7,60-69,Male
2306,IMM_5,4,6,7,60-69,Male
2316,IMM_3,0,6,7,50-59,Male
2316,IMM_7,1,6,7,50-59,Male
2316,IMM_6,3,6,7,50-59,Male
2316,IMM_1,3,6,7,50-59,Male
2316,IMM_10,3,6,7,50-59,Male
2316,IMM_9,2,6,7,50-59,Male
2316,IMM_8,3,6,7,50-59,Male
2316,IMM_2,1,6,7,50-59,Male
2316,IMM_4,3,6,7,50-59,Male
2316,IMM_5,1,6,7,50-59,Male
2319,IMM_4,3,6,7,70-79,Male
2319,IMM_7,1,6,7,70-79,Male
2319,IMM_8,3,6,7,70-79,Male
2319,IMM_6,1,6,7,70-79,Male
2319,IMM_5,3,6,7,70-79,Male
2319,IMM_10,3,6,7,70-79,Male
2319,IMM_1,0,6,7,70-79,Male
2319,IMM_9,2,6,7,70-79,Male
2319,IMM_3,1,6,7,70-79,Male
2319,IMM_2,3,6,7,70-79,Male
2320,IMM_8,1,6,7,50-59,Male
2320,IMM_1,3,6,7,50-59,Male
2320,IMM_2,4,6,7,50-59,Male
2320,IMM_7,2,6,7,50-59,Male
2320,IMM_4,1,6,7,50-59,Male
2320,IMM_5,3,6,7,50-59,Male
2320,IMM_3,0,6,7,50-59,Male
2320,IMM_10,2,6,7,50-59,Male
2320,IMM_6,4,6,7,50-59,Male
2320,IMM_9,3,6,7,50-59,Male
2327,IMM_6,2,6,5,70-79,Male
2327,IMM_8,3,6,5,70-79,Male
2327,IMM_9,2,6,5,70-79,Male
2327,IMM_10,2,6,5,70-79,Male
2327,IMM_5,3,6,5,70-79,Male
2327,IMM_7,2,6,5,70-79,Male
2327,IMM_2,2,6,5,70-79,Male
2327,IMM_4,4,6,5,70-79,Male
2327,IMM_1,3,6,5,70-79,Male
2327,IMM_3,1,6,5,70-79,Male
2334,IMM_9,2,6,3,70-79,Male
2334,IMM_10,2,6,3,70-79,Male
2334,IMM_4,1,6,3,70-79,Male
2334,IMM_7,1,6,3,70-79,Male
2334,IMM_8,1,6,3,70-79,Male
2334,IMM_6,3,6,3,70-79,Male
2334,IMM_1,3,6,3,70-79,Male
2334,IMM_2,3,6,3,70-79,Male
2334,IMM_5,0,6,3,70-79,Male
2334,IMM_3,4,6,3,70-79,Male
2335,IMM_8,1,6,6,70-79,Male
2335,IMM_7,2,6,6,70-79,Male
2335,IMM_10,2,6,6,70-79,Male
2335,IMM_9,1,6,6,70-79,Male
2335,IMM_2,3,6,6,70-79,Male
2335,IMM_1,4,6,6,70-79,Male
2335,IMM_3,0,6,6,70-79,Male
2335,IMM_5,4,6,6,70-79,Male
2335,IMM_4,3,6,6,70-79,Male
2335,IMM_6,2,6,6,70-79,Male
2338,IMM_4,0,6,7,70-79,Male
2338,IMM_3,3,6,7,70-79,Male
2338,IMM_8,1,6,7,70-79,Male
2338,IMM_1,4,6,7,70-79,Male
2338,IMM_10,0,6,7,70-79,Male
2338,IMM_7,3,6,7,70-79,Male
2338,IMM_5,3,6,7,70-79,Male
2338,IMM_9,1,6,7,70-79,Male
2338,IMM_2,0,6,7,70-79,Male
2338,IMM_6,1,6,7,70-79,Male
2339,IMM_3,1,6,7,18-29,Male
2339,IMM_10,2,6,7,18-29,Male
2339,IMM_6,3,6,7,18-29,Male
2339,IMM_5,4,6,7,18-29,Male
2339,IMM_7,3,6,7,18-29,Male
2339,IMM_1,3,6,7,18-29,Male
2339,IMM_8,1,6,7,18-29,Male
2339,IMM_2,4,6,7,18-29,Male
2339,IMM_9,4,6,7,18-29,Male
2339,IMM_4,3,6,7,18-29,Male
2346,IMM_9,1,6,7,50-59,Male
2346,IMM_6,3,6,7,50-59,Male
2346,IMM_1,3,6,7,50-59,Male
2346,IMM_4,3,6,7,50-59,Male
2346,IMM_7,2,6,7,50-59,Male
2346,IMM_3,0,6,7,50-59,Male
2346,IMM_8,3,6,7,50-59,Male
2346,IMM_10,2,6,7,50-59,Male
2346,IMM_2,3,6,7,50-59,Male
2346,IMM_5,3,6,7,50-59,Male
2347,IMM_3,0,6,5,60-69,Male
2347,IMM_5,4,6,5,60-69,Male
2347,IMM_9,3,6,5,60-69,Male
2347,IMM_4,1,6,5,60-69,Male
2347,IMM_1,3,6,5,60-69,Male
2347,IMM_2,3,6,5,60-69,Male
2347,IMM_6,1,6,5,60-69,Male
2347,IMM_8,1,6,5,60-69,Male
2347,IMM_10,2,6,5,60-69,Male
2347,IMM_7,3,6,5,60-69,Male
2365,IMM_2,3,6,5,40-49,Male
2365,IMM_6,3,6,5,40-49,Male
2365,IMM_4,1,6,5,40-49,Male
2365,IMM_3,1,6,5,40-49,Male
2365,IMM_1,3,6,5,40-49,Male
2365,IMM_9,2,6,5,40-49,Male
2365,IMM_8,2,6,5,40-49,Male
2365,IMM_5,3,6,5,40-49,Male
2365,IMM_7,1,6,5,40-49,Male
2365,IMM_10,3,6,5,40-49,Male
2370,IMM_1,4,6,6,50-59,Male
2370,IMM_4,1,6,6,50-59,Male
2370,IMM_2,3,6,6,50-59,Male
2370,IMM_3,0,6,6,50-59,Male
2370,IMM_6,1,6,6,50-59,Male
2370,IMM_5,2,6,6,50-59,Male
2370,IMM_9,2,6,6,50-59,Male
2370,IMM_10,1,6,6,50-59,Male
2370,IMM_7,3,6,6,50-59,Male
2370,IMM_8,3,6,6,50-59,Male
2376,IMM_4,1,6,5,70-79,Male
2376,IMM_9,2,6,5,70-79,Male
2376,IMM_6,3,6,5,70-79,Male
2376,IMM_1,4,6,5,70-79,Male
2376,IMM_5,1,6,5,70-79,Male
2376,IMM_3,1,6,5,70-79,Male
2376,IMM_10,3,6,5,70-79,Male
2376,IMM_7,3,6,5,70-79,Male
2376,IMM_8,3,6,5,70-79,Male
2376,IMM_2,3,6,5,70-79,Male
2377,IMM_9,2,6,7,40-49,Male
2377,IMM_1,3,6,7,40-49,Male
2377,IMM_3,1,6,7,40-49,Male
2377,IMM_7,2,6,7,40-49,Male
2377,IMM_2,3,6,7,40-49,Male
2377,IMM_4,1,6,7,40-49,Male
2377,IMM_6,3,6,7,40-49,Male
2377,IMM_5,3,6,7,40-49,Male
2377,IMM_10,3,6,7,40-49,Male
2377,IMM_8,3,6,7,40-49,Male
2388,IMM_4,4,6,7,40-49,Male
2388,IMM_10,0,6,7,40-49,Male
2388,IMM_1,4,6,7,40-49,Male
2388,IMM_8,2,6,7,40-49,Male
2388,IMM_6,2,6,7,40-49,Male
2388,IMM_5,4,6,7,40-49,Male
2388,IMM_2,0,6,7,40-49,Male
2388,IMM_7,3,6,7,40-49,Male
2388,IMM_3,0,6,7,40-49,Male
2388,IMM_9,2,6,7,40-49,Male
2393,IMM_5,4,6,7,40-49,Male
2393,IMM_8,0,6,7,40-49,Male
2393,IMM_3,1,6,7,40-49,Male
2393,IMM_10,2,6,7,40-49,Male
2393,IMM_7,3,6,7,40-49,Male
2393,IMM_6,1,6,7,40-49,Male
2393,IMM_1,4,6,7,40-49,Male
2393,IMM_9,1,6,7,40-49,Male
2393,IMM_4,0,6,7,40-49,Male
2393,IMM_2,3,6,7,40-49,Male
2397,IMM_5,4,6,6,40-49,Male
2397,IMM_3,3,6,6,40-49,Male
2397,IMM_4,3,6,6,40-49,Male
2397,IMM_9,4,6,6,40-49,Male
2397,IMM_1,1,6,6,40-49,Male
2397,IMM_2,3,6,6,40-49,Male
2397,IMM_6,1,6,6,40-49,Male
2397,IMM_10,0,6,6,40-49,Male
2397,IMM_8,3,6,6,40-49,Male
2397,IMM_7,3,6,6,40-49,Male
2398,IMM_5,1,6,2,70-79,Male
2398,IMM_8,3,6,2,70-79,Male
2398,IMM_9,3,6,2,70-79,Male
2398,IMM_1,1,6,2,70-79,Male
2398,IMM_7,0,6,2,70-79,Male
2398,IMM_4,1,6,2,70-79,Male
2398,IMM_6,3,6,2,70-79,Male
2398,IMM_2,1,6,2,70-79,Male
2398,IMM_3,3,6,2,70-79,Male
2398,IMM_10,4,6,2,70-79,Male
2400,IMM_3,0,6,6,40-49,Male
2400,IMM_8,2,6,6,40-49,Male
2400,IMM_9,3,6,6,40-49,Male
2400,IMM_6,2,6,6,40-49,Male
2400,IMM_10,3,6,6,40-49,Male
2400,IMM_7,1,6,6,40-49,Male
2400,IMM_2,3,6,6,40-49,Male
2400,IMM_5,3,6,6,40-49,Male
2400,IMM_1,3,6,6,40-49,Male
2400,IMM_4,4,6,6,40-49,Male
2404,IMM_4,0,6,5,60-69,Male
2404,IMM_3,3,6,5,60-69,Male
2404,IMM_6,4,6,5,60-69,Male
2404,IMM_8,3,6,5,60-69,Male
2404,IMM_5,3,6,5,60-69,Male
2404,IMM_7,2,6,5,60-69,Male
2404,IMM_10,3,6,5,60-69,Male
2404,IMM_2,3,6,5,60-69,Male
2404,IMM_9,3,6,5,60-69,Male
2404,IMM_1,1,6,5,60-69,Male
2415,IMM_1,1,6,7,70-79,Male
2415,IMM_10,2,6,7,70-79,Male
2415,IMM_5,4,6,7,70-79,Male
2415,IMM_7,2,6,7,70-79,Male
2415,IMM_2,3,6,7,70-79,Male
2415,IMM_6,3,6,7,70-79,Male
2415,IMM_8,2,6,7,70-79,Male
2415,IMM_9,3,6,7,70-79,Male
2415,IMM_4,3,6,7,70-79,Male
2415,IMM_3,0,6,7,70-79,Male
2422,IMM_1,3,6,5,50-59,Male
2422,IMM_10,3,6,5,50-59,Male
2422,IMM_5,4,6,5,50-59,Male
2422,IMM_7,1,6,5,50-59,Male
2422,IMM_4,0,6,5,50-59,Male
2422,IMM_2,0,6,5,50-59,Male
2422,IMM_3,0,6,5,50-59,Male
2422,IMM_8,2,6,5,50-59,Male
2422,IMM_9,4,6,5,50-59,Male
2428,IMM_4,1,6,7,30-39,Male
2428,IMM_7,3,6,7,30-39,Male
2428,IMM_2,2,6,7,30-39,Male
2428,IMM_3,0,6,7,30-39,Male
2428,IMM_6,3,6,7,30-39,Male
2428,IMM_9,3,6,7,30-39,Male
2428,IMM_1,3,6,7,30-39,Male
2428,IMM_5,2,6,7,30-39,Male
2428,IMM_8,3,6,7,30-39,Male
2428,IMM_10,1,6,7,30-39,Male
2431,IMM_1,3,6,7,30-39,Male
2431,IMM_7,2,6,7,30-39,Male
2431,IMM_2,1,6,7,30-39,Male
2431,IMM_3,1,6,7,30-39,Male
2431,IMM_5,1,6,7,30-39,Male
2431,IMM_8,2,6,7,30-39,Male
2431,IMM_6,1,6,7,30-39,Male
2431,IMM_10,3,6,7,30-39,Male
2431,IMM_4,2,6,7,30-39,Male
2431,IMM_9,2,6,7,30-39,Male
2433,IMM_2,2,6,5,80+,Male
2433,IMM_7,3,6,5,80+,Male
2433,IMM_8,0,6,5,80+,Male
2433,IMM_6,1,6,5,80+,Male
2433,IMM_9,2,6,5,80+,Male
2433,IMM_4,2,6,5,80+,Male
2433,IMM_5,2,6,5,80+,Male
2433,IMM_3,1,6,5,80+,Male
2433,IMM_1,3,6,5,80+,Male
2433,IMM_10,2,6,5,80+,Male
2441,IMM_7,1,6,7,60-69,Male
2441,IMM_1,2,6,7,60-69,Male
2441,IMM_5,3,6,7,60-69,Male
2441,IMM_4,3,6,7,60-69,Male
2441,IMM_10,3,6,7,60-69,Male
2441,IMM_8,3,6,7,60-69,Male
2441,IMM_3,1,6,7,60-69,Male
2441,IMM_6,2,6,7,60-69,Male
2441,IMM_9,1,6,7,60-69,Male
2441,IMM_2,2,6,7,60-69,Male
2445,IMM_9,4,6,7,18-29,Male
2445,IMM_6,3,6,7,18-29,Male
2445,IMM_7,3,6,7,18-29,Male
2445,IMM_3,1,6,7,18-29,Male
2445,IMM_10,2,6,7,18-29,Male
2445,IMM_5,2,6,7,18-29,Male
2445,IMM_8,2,6,7,18-29,Male
2445,IMM_4,1,6,7,18-29,Male
2445,IMM_2,3,6,7,18-29,Male
2445,IMM_1,3,6,7,18-29,Male
2447,IMM_9,0,6,7,50-59,Male
2447,IMM_10,0,6,7,50-59,Male
2447,IMM_4,0,6,7,50-59,Male
2447,IMM_7,3,6,7,50-59,Male
2447,IMM_6,0,6,7,50-59,Male
2447,IMM_1,4,6,7,50-59,Male
2447,IMM_8,0,6,7,50-59,Male
2447,IMM_5,4,6,7,50-59,Male
2447,IMM_2,0,6,7,50-59,Male
2447,IMM_3,0,6,7,50-59,Male
2452,IMM_7,0,6,1,40-49,Male
2452,IMM_10,3,6,1,40-49,Male
2452,IMM_4,3,6,1,40-49,Male
2452,IMM_2,3,6,1,40-49,Male
2452,IMM_5,4,6,1,40-49,Male
2452,IMM_9,3,6,1,40-49,Male
2452,IMM_8,3,6,1,40-49,Male
2452,IMM_6,4,6,1,40-49,Male
2452,IMM_3,2,6,1,40-49,Male
2452,IMM_1,3,6,1,40-49,Male
2456,IMM_10,2,6,7,30-39,Male
2456,IMM_7,1,6,7,30-39,Male
2456,IMM_8,2,6,7,30-39,Male
2456,IMM_6,3,6,7,30-39,Male
2456,IMM_4,2,6,7,30-39,Male
2456,IMM_5,3,6,7,30-39,Male
2456,IMM_9,2,6,7,30-39,Male
2456,IMM_2,2,6,7,30-39,Male
2456,IMM_3,1,6,7,30-39,Male
2456,IMM_1,1,6,7,30-39,Male
2458,IMM_7,3,6,6,60-69,Male
2458,IMM_9,3,6,6,60-69,Male
2458,IMM_5,2,6,6,60-69,Male
2458,IMM_8,1,6,6,60-69,Male
2458,IMM_1,3,6,6,60-69,Male
2458,IMM_2,3,6,6,60-69,Male
2458,IMM_4,3,6,6,60-69,Male
2458,IMM_3,1,6,6,60-69,Male
2458,IMM_10,2,6,6,60-69,Male
2458,IMM_6,1,6,6,60-69,Male
2459,IMM_3,1,6,7,70-79,Male
2459,IMM_9,2,6,7,70-79,Male
2459,IMM_1,3,6,7,70-79,Male
2459,IMM_8,1,6,7,70-79,Male
2459,IMM_5,4,6,7,70-79,Male
2459,IMM_7,2,6,7,70-79,Male
2459,IMM_4,1,6,7,70-79,Male
2459,IMM_2,2,6,7,70-79,Male
2459,IMM_10,0,6,7,70-79,Male
2459,IMM_6,1,6,7,70-79,Male
2460,IMM_4,1,6,7,50-59,Male
2460,IMM_8,3,6,7,50-59,Male
2460,IMM_2,4,6,7,50-59,Male
2460,IMM_6,3,6,7,50-59,Male
2460,IMM_3,2,6,7,50-59,Male
2460,IMM_10,3,6,7,50-59,Male
2460,IMM_9,3,6,7,50-59,Male
2460,IMM_5,3,6,7,50-59,Male
2460,IMM_7,1,6,7,50-59,Male
2460,IMM_1,1,6,7,50-59,Male
2461,IMM_3,0,6,7,60-69,Male
2461,IMM_6,1,6,7,60-69,Male
2461,IMM_2,3,6,7,60-69,Male
2461,IMM_8,2,6,7,60-69,Male
2461,IMM_5,4,6,7,60-69,Male
2461,IMM_10,0,6,7,60-69,Male
2461,IMM_4,3,6,7,60-69,Male
2461,IMM_7,4,6,7,60-69,Male
2461,IMM_1,4,6,7,60-69,Male
2461,IMM_9,0,6,7,60-69,Male
2469,IMM_5,4,6,5,70-79,Male
2469,IMM_8,1,6,5,70-79,Male
2469,IMM_3,3,6,5,70-79,Male
2469,IMM_6,3,6,5,70-79,Male
2469,IMM_1,3,6,5,70-79,Male
2469,IMM_4,3,6,5,70-79,Male
2469,IMM_2,1,6,5,70-79,Male
2469,IMM_7,2,6,5,70-79,Male
2469,IMM_10,0,6,5,70-79,Male
2469,IMM_9,3,6,5,70-79,Male
2474,IMM_5,3,6,7,60-69,Male
2474,IMM_6,4,6,7,60-69,Male
2474,IMM_4,1,6,7,60-69,Male
2474,IMM_2,4,6,7,60-69,Male
2474,IMM_10,3,6,7,60-69,Male
2474,IMM_7,2,6,7,60-69,Male
2474,IMM_3,1,6,7,60-69,Male
2474,IMM_9,2,6,7,60-69,Male
2474,IMM_1,3,6,7,60-69,Male
2474,IMM_8,3,6,7,60-69,Male
2479,IMM_4,1,6,5,40-49,Male
2479,IMM_3,0,6,5,40-49,Male
2479,IMM_5,3,6,5,40-49,Male
2479,IMM_8,3,6,5,40-49,Male
2479,IMM_7,3,6,5,40-49,Male
2479,IMM_10,2,6,5,40-49,Male
2479,IMM_1,3,6,5,40-49,Male
2479,IMM_6,3,6,5,40-49,Male
2479,IMM_2,1,6,5,40-49,Male
2479,IMM_9,1,6,5,40-49,Male
2481,IMM_5,1,6,7,18-29,Male
2481,IMM_3,0,6,7,18-29,Male
2481,IMM_6,4,6,7,18-29,Male
2481,IMM_4,2,6,7,18-29,Male
2481,IMM_2,0,6,7,18-29,Male
2481,IMM_10,0,6,7,18-29,Male
2481,IMM_8,4,6,7,18-29,Male
2481,IMM_7,4,6,7,18-29,Male
2481,IMM_1,4,6,7,18-29,Male
2481,IMM_9,2,6,7,18-29,Male
2482,IMM_9,3,6,7,60-69,Male
